timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798599.735,-67.383,-666.016,-38.086,-54.199,0.000,0
1644798599.739,-49.316,-837.891,-36.133,-43.457,0.000,0
1644798599.743,-34.668,-610.352,-31.738,-16.602,0.000,0
1644798599.747,-49.316,128.418,-29.785,-22.949,0.000,0
1644798599.751,-66.895,-114.258,-35.645,-31.250,0.000,0
1644798599.755,-70.801,-601.074,-35.156,-43.457,0.000,0
1644798599.759,-55.664,-265.137,-25.391,-51.270,0.000,0
1644798599.753,-39.551,223.145,-23.926,-35.645,0.000,0
1644798599.757,-35.645,148.926,-30.273,-15.625,0.000,0
1644798599.762,-47.852,-326.660,-29.785,-18.555,0.000,0
1644798599.766,-59.082,-534.180,-29.785,-30.273,0.000,0
1644798599.770,-45.898,-246.582,-27.832,-31.250,0.000,0
1644798599.774,-30.762,-24.414,-24.902,-23.926,0.000,0
1644798599.778,-23.438,-518.066,-28.809,-12.207,0.000,1
1644798599.782,-41.504,-838.867,-32.715,-15.625,0.000,0
1644798599.786,-62.012,-635.742,-30.273,-32.715,0.000,0
1644798599.790,-51.270,-458.496,-31.738,-40.039,0.000,0
1644798599.794,-47.363,-48.828,-36.621,-45.410,0.000,0
1644798599.798,-58.105,325.195,-37.598,-43.457,0.000,0
1644798599.794,-68.848,140.625,-41.016,-39.062,0.000,0
1644798599.798,-68.359,-515.625,-43.945,-53.223,0.000,0
1644798599.802,-48.340,-576.172,-39.062,-62.500,0.000,0
1644798599.806,-39.062,155.273,-36.133,-55.664,0.000,0
1644798599.810,-43.945,331.055,-37.598,-38.574,0.000,0
1644798599.814,-61.035,-345.215,-42.480,-26.855,0.000,0
1644798599.818,-78.125,-902.344,-43.945,-34.180,0.000,0
1644798599.823,-66.895,-527.344,-35.156,-54.688,0.000,0
1644798599.827,-40.039,121.094,-28.809,-47.852,0.000,0
1644798599.831,-27.344,-236.328,-33.203,-25.879,0.000,0
1644798599.835,-47.363,-701.172,-42.480,-32.715,0.000,0
1644798599.839,-58.105,-486.328,-37.598,-34.180,0.000,0
1644798599.835,-48.340,-459.473,-34.668,-44.922,0.000,0
1644798599.839,-44.434,-233.887,-39.551,-51.270,0.000,0
1644798599.843,-38.574,118.164,-42.969,-41.992,0.000,0
1644798599.847,-53.223,146.973,-43.945,-48.340,0.000,0
1644798599.851,-78.125,-346.191,-48.340,-43.945,0.000,0
1644798599.855,-76.660,-833.984,-48.340,-50.293,0.000,0
1644798599.859,-55.176,-551.758,-47.363,-67.871,0.000,0
1644798599.863,-46.875,-53.711,-48.340,-52.246,0.000,0
1644798599.867,-54.199,-85.449,-47.852,-48.828,0.000,0
1644798599.871,-67.383,-781.738,-53.711,-56.152,0.000,0
1644798599.875,-70.801,-735.840,-42.969,-64.453,0.000,0
1644798599.879,-49.316,-29.297,-29.785,-59.570,0.000,0
1644798599.876,-40.039,83.984,-34.668,-39.551,0.000,0
1644798599.880,-54.199,-242.676,-39.062,-38.086,0.000,0
1644798599.884,-60.547,-468.262,-34.180,-46.875,0.000,0
1644798599.888,-49.316,-500.000,-36.133,-57.617,0.000,0
1644798599.892,-50.293,-411.621,-41.992,-51.758,0.000,0
1644798599.896,-47.852,-333.008,-43.457,-28.320,0.000,0
1644798599.900,-33.691,-149.414,-41.992,-33.691,0.000,0
1644798599.904,-43.457,-162.598,-38.086,-43.457,0.000,0
1644798599.908,-53.223,-790.527,-38.574,-43.945,0.000,0
1644798599.912,-46.387,-760.742,-37.598,-52.246,0.000,0
1644798599.916,-39.551,80.078,-32.715,-41.992,0.000,0
1644798599.920,-40.527,249.023,-36.133,-29.785,0.000,0
1644798599.918,-42.969,-438.965,-42.480,-45.898,0.000,0
1644798599.922,-50.293,-781.250,-41.504,-66.895,0.000,0
1644798599.926,-51.270,-248.047,-39.062,-64.453,0.000,0
1644798599.930,-29.785,79.102,-41.016,-39.551,0.000,0
1644798599.934,-28.320,-107.422,-41.016,-26.367,0.000,0
1644798599.938,-40.527,-405.762,-43.457,-35.645,0.000,0
1644798599.942,-57.617,-717.285,-43.945,-49.316,0.000,0
1644798599.946,-53.711,-721.191,-35.645,-58.105,0.000,0
1644798599.950,-31.738,-710.938,-31.250,-38.086,0.000,0
1644798599.954,-34.180,-263.184,-31.738,-24.414,0.000,0
1644798599.958,-43.945,171.387,-34.668,-33.691,0.000,0
1644798599.962,-53.711,-512.695,-40.039,-35.645,0.000,0
1644798599.959,-40.527,-683.105,-34.668,-41.504,0.000,0
1644798599.963,-21.973,70.801,-30.762,-43.945,0.000,0
1644798599.967,-30.762,335.938,-28.320,-29.297,0.000,0
1644798599.971,-35.645,-55.176,-26.367,-20.996,0.000,0
1644798599.975,-47.363,-552.734,-31.250,-33.203,0.000,0
1644798599.979,-51.270,-644.531,-30.762,-52.246,0.000,0
1644798599.983,-33.203,-352.051,-35.156,-46.387,0.000,0
1644798599.987,-23.926,-315.918,-36.621,-29.785,0.000,0
1644798599.991,-44.434,-294.434,-35.645,-24.414,0.000,0
1644798599.995,-67.871,-249.512,-39.551,-28.809,0.000,0
1644798599.999,-57.617,-368.164,-39.062,-30.273,0.000,0
1644798600.003,-37.598,-489.746,-31.738,-20.996,0.000,0
1644798600.001,-37.598,-223.145,-29.297,-21.484,0.000,0
1644798600.005,-51.270,233.398,-34.668,-39.551,0.000,0
1644798600.009,-52.246,-270.508,-35.156,-31.250,0.000,0
1644798600.013,-42.969,-839.844,-34.668,-37.598,0.000,0
1644798600.017,-24.414,-438.965,-31.738,-46.875,0.000,0
1644798600.021,-15.625,-5.859,-28.809,-27.832,0.000,0
1644798600.025,-34.180,-214.844,-33.691,-28.320,0.000,0
1644798600.029,-51.758,-802.734,-34.668,-24.902,0.000,0
1644798600.033,-60.059,-796.387,-28.320,-31.738,0.000,0
1644798600.037,-46.875,-58.105,-24.414,-47.363,0.000,0
1644798600.041,-31.250,-1.953,-26.855,-37.109,0.000,0
1644798600.045,-32.227,-303.711,-26.367,-13.184,0.000,0
1644798600.043,-53.711,-240.723,-32.227,-25.879,0.000,0
1644798600.047,-64.941,-332.520,-33.203,-53.711,0.000,0
1644798600.051,-44.922,-471.680,-29.297,-48.340,0.000,0
1644798600.055,-27.344,-170.898,-32.227,-37.109,0.000,0
1644798600.059,-31.250,258.789,-34.668,-27.344,0.000,0
1644798600.063,-48.828,-234.863,-33.203,-26.367,0.000,0
1644798600.067,-55.664,-918.457,-31.738,-26.855,0.000,0
1644798600.071,-35.645,-769.043,-29.297,-21.973,0.000,0
1644798600.075,-26.367,14.160,-23.438,-19.531,0.000,0
1644798600.079,-36.621,255.859,-23.926,-18.555,0.000,0
1644798600.083,-45.410,-221.191,-29.297,-26.855,0.000,0
1644798600.087,-49.805,-542.480,-32.715,-32.227,0.000,0
1644798600.085,-41.992,-223.633,-30.762,-25.391,0.000,0
1644798600.089,-40.039,16.602,-27.832,-22.949,0.000,0
1644798600.093,-38.086,-38.086,-32.715,-36.621,0.000,0
1644798600.097,-41.504,-61.523,-34.668,-42.969,0.000,0
1644798600.101,-57.129,-345.215,-30.762,-26.855,0.000,0
1644798600.105,-46.875,-629.883,-32.227,-32.715,0.000,0
1644798600.109,-27.344,-437.012,-29.785,-28.320,0.000,0
1644798600.113,-31.250,-94.238,-30.273,-16.113,0.000,0
1644798600.117,-52.246,-4.883,-33.691,-17.578,0.000,0
1644798600.121,-69.824,-501.465,-38.574,-16.113,0.000,0
1644798600.125,-54.688,-997.070,-33.691,-17.578,0.000,0
1644798600.129,-27.832,-314.453,-20.996,-9.766,0.000,0
1644798600.128,-19.043,210.938,-26.367,-10.742,0.000,0
1644798600.132,-27.344,-383.301,-30.273,-18.066,0.000,0
1644798600.136,-44.922,-833.984,-29.785,-32.227,0.000,0
1644798600.140,-46.387,-531.250,-32.227,-48.828,0.000,0
1644798600.144,-37.598,-122.559,-31.250,-47.852,0.000,0
1644798600.148,-33.203,-410.645,-32.227,-33.691,0.000,0
1644798600.152,-38.086,-931.152,-31.738,-22.461,0.000,0
1644798600.156,-59.082,-669.922,-31.250,-33.203,0.000,0
1644798600.160,-50.781,-406.738,-29.785,-40.527,0.000,0
1644798600.164,-22.949,-509.766,-28.809,-37.109,0.000,0
1644798600.168,-22.949,-113.281,-28.320,-20.020,0.000,0
1644798600.172,-30.762,339.844,-31.250,-15.137,0.000,0
1644798600.172,-53.223,-166.504,-34.668,-28.809,0.000,0
1644798600.176,-60.059,-640.625,-30.762,-38.574,0.000,0
1644798600.180,-36.621,-269.043,-28.320,-40.039,0.000,0
1644798600.184,-27.344,304.688,-33.691,-32.227,0.000,0
1644798600.188,-32.227,241.699,-32.715,-34.180,0.000,0
1644798600.192,-41.992,-523.926,-31.738,-30.762,0.000,0
1644798600.196,-54.199,-873.047,-38.574,-28.809,0.000,0
1644798600.200,-42.969,-520.508,-40.039,-38.574,0.000,0
1644798600.204,-23.926,-169.922,-37.598,-33.691,0.000,0
1644798600.208,-31.738,-632.812,-36.133,-26.855,0.000,0
1644798600.212,-58.594,-867.188,-35.645,-31.738,0.000,0
1644798600.216,-66.406,-426.270,-36.621,-41.992,0.000,0
1644798600.216,-49.316,-524.902,-37.109,-55.176,0.000,0
1644798600.220,-34.180,-400.879,-34.668,-50.293,0.000,0
1644798600.224,-41.016,214.844,-34.180,-41.016,0.000,0
1644798600.228,-55.176,96.191,-36.133,-41.992,0.000,0
1644798600.232,-51.758,-608.887,-37.109,-37.598,0.000,0
1644798600.236,-36.621,-812.988,-37.109,-25.879,0.000,0
1644798600.240,-26.367,-197.266,-31.738,-20.020,0.000,0
1644798600.244,-30.762,240.234,-28.809,-20.508,0.000,0
1644798600.248,-49.316,-396.484,-32.715,-13.672,0.000,0
1644798600.252,-62.012,-869.629,-36.621,-24.414,0.000,0
1644798600.256,-51.758,-505.371,-35.156,-48.340,0.000,0
1644798600.260,-26.855,-108.398,-30.762,-47.852,0.000,0
1644798600.260,-24.414,-417.480,-35.645,-17.578,0.000,0
1644798600.263,-51.758,-713.867,-35.645,-7.812,0.000,0
1644798600.267,-62.988,-432.129,-30.273,-31.250,0.000,0
1644798600.271,-54.688,-480.957,-26.855,-41.992,0.000,0
1644798600.275,-40.039,-202.637,-23.926,-35.645,0.000,0
1644798600.279,-31.250,19.531,-26.367,-45.410,0.000,0
1644798600.283,-41.504,-203.613,-29.297,-41.504,0.000,0
1644798600.287,-45.410,-727.539,-37.109,-33.203,0.000,0
1644798600.291,-41.504,-817.871,-36.621,-45.898,0.000,0
1644798600.295,-33.203,-122.070,-27.344,-40.039,0.000,0
1644798600.299,-28.809,428.223,-27.832,-27.832,0.000,0
1644798600.303,-37.109,-5.859,-33.691,-18.066,0.000,0
1644798600.303,-46.875,-669.922,-37.598,-23.926,0.000,0
1644798600.307,-49.805,-563.477,-37.109,-47.852,0.000,0
1644798600.310,-22.461,-206.055,-35.156,-43.945,0.000,0
1644798600.314,-9.766,-239.258,-31.250,-16.113,0.000,0
1644798600.318,-31.250,-549.805,-29.297,-13.672,0.000,0
1644798600.322,-52.246,-687.012,-35.645,-24.902,0.000,0
1644798600.326,-53.711,-781.250,-42.480,-42.969,0.000,0
1644798600.330,-34.668,-756.836,-40.039,-50.781,0.000,0
1644798600.334,-15.625,-706.055,-39.062,-31.738,0.000,0
1644798600.338,-21.973,-41.504,-38.574,-27.344,0.000,0
1644798600.342,-44.434,-61.035,-39.551,-43.457,0.000,0
1644798600.346,-41.992,-823.242,-36.133,-46.387,0.000,0
1644798600.347,-35.156,-613.281,-34.668,-48.340,0.000,0
1644798600.350,-31.250,322.754,-34.668,-45.410,0.000,0
1644798600.354,-38.086,308.105,-33.203,-27.832,0.000,0
1644798600.358,-61.523,-293.945,-35.156,-23.926,0.000,0
1644798600.362,-62.500,-602.539,-36.621,-42.480,0.000,0
1644798600.366,-36.621,-425.781,-34.180,-60.059,0.000,0
1644798600.370,-20.020,-101.562,-34.668,-52.734,0.000,0
1644798600.374,-27.344,-502.930,-41.016,-33.203,0.000,0
1644798600.378,-52.246,-677.246,-39.062,-27.832,0.000,0
1644798600.382,-62.500,-349.121,-36.621,-42.480,0.000,0
1644798600.386,-48.828,-313.965,-34.668,-42.480,0.000,0
1644798600.390,-26.855,29.297,-28.809,-25.879,0.000,0
1644798600.390,-27.832,406.738,-30.762,-19.531,0.000,0
1644798600.394,-52.246,170.898,-37.109,-25.879,0.000,0
1644798600.398,-67.383,-547.852,-37.109,-36.133,0.000,0
1644798600.402,-56.152,-487.305,-30.762,-38.574,0.000,0
1644798600.405,-36.621,226.074,-29.785,-28.809,0.000,0
1644798600.409,-36.133,150.391,-32.715,-28.320,0.000,0
1644798600.413,-46.875,-296.387,-33.691,-31.738,0.000,0
1644798600.417,-50.293,-645.020,-30.762,-24.414,0.000,0
1644798600.421,-36.621,-545.410,-26.855,-26.855,0.000,0
1644798600.425,-21.484,182.617,-29.297,-32.715,0.000,0
1644798600.429,-34.668,-183.105,-35.645,-37.598,0.000,0
1644798600.433,-48.828,-782.715,-35.645,-23.926,0.000,0
1644798600.435,-64.941,-416.504,-32.227,-29.785,0.000,0
1644798600.439,-65.430,-381.348,-27.344,-42.969,0.000,0
1644798600.443,-37.109,-228.027,-27.344,-30.762,0.000,0
1644798600.447,-36.133,243.164,-33.691,-22.461,0.000,0
1644798600.451,-51.758,128.906,-33.691,-36.133,0.000,0
1644798600.455,-58.105,-655.762,-33.691,-47.363,0.000,0
1644798600.459,-46.875,-1000.000,-33.691,-38.574,0.000,0
1644798600.463,-24.414,-642.578,-33.691,-28.320,0.000,0
1644798600.467,-21.484,171.875,-25.391,-19.531,0.000,0
1644798600.471,-38.574,51.758,-23.926,-18.555,0.000,0
1644798600.474,-57.617,-695.312,-34.668,-22.461,0.000,0
1644798600.478,-64.453,-680.664,-38.574,-42.969,0.000,0
1644798600.479,-52.734,-36.621,-35.645,-49.805,0.000,0
1644798600.483,-43.457,137.695,-35.156,-34.668,0.000,0
1644798600.487,-44.922,36.621,-37.109,-33.691,0.000,0
1644798600.491,-60.547,-166.016,-41.016,-30.273,0.000,0
1644798600.495,-65.918,-314.453,-45.410,-42.480,0.000,0
1644798600.499,-42.969,-555.176,-46.875,-44.922,0.000,0
1644798600.503,-32.227,-475.098,-40.039,-30.762,0.000,0
1644798600.507,-45.898,170.410,-37.598,-27.832,0.000,0
1644798600.511,-63.477,-65.918,-44.922,-26.367,0.000,0
1644798600.515,-71.289,-737.305,-47.363,-41.504,0.000,0
1644798600.518,-60.547,-546.875,-37.598,-49.805,0.000,0
1644798600.522,-45.410,263.672,-30.273,-30.273,0.000,0
1644798600.525,-42.969,184.570,-34.180,-17.090,0.000,0
1644798600.529,-56.152,-653.809,-39.062,-29.785,0.000,0
1644798600.532,-61.035,-971.191,-41.016,-39.062,0.000,0
1644798600.536,-50.293,-363.281,-39.551,-46.387,0.000,0
1644798600.540,-42.480,152.344,-31.738,-33.203,0.000,0
1644798600.544,-37.109,-446.289,-26.855,-8.789,0.000,0
1644798600.548,-57.617,-956.055,-30.762,-10.254,0.000,0
1644798600.552,-78.613,-779.785,-33.691,-34.668,0.000,0
1644798600.556,-49.805,-502.441,-32.227,-49.805,0.000,0
1644798600.560,-38.574,-726.562,-35.645,-21.973,0.000,0
1644798600.564,-53.223,-460.449,-35.156,-17.090,0.000,0
1644798600.568,-58.105,112.305,-36.621,-37.598,0.000,0
1644798600.569,-63.477,-567.871,-41.016,-35.156,0.000,0
1644798600.573,-56.641,-746.582,-39.551,-35.645,0.000,0
1644798600.576,-41.992,90.332,-37.598,-39.551,0.000,0
1644798600.580,-42.969,433.105,-37.109,-34.180,0.000,0
1644798600.584,-54.688,-83.008,-40.527,-28.320,0.000,0
1644798600.588,-64.941,-765.137,-40.527,-25.391,0.000,0
1644798600.592,-60.059,-761.719,-37.598,-34.180,0.000,0
1644798600.596,-44.922,-120.605,-38.574,-38.086,0.000,0
1644798600.600,-50.781,-163.574,-36.133,-20.020,0.000,0
1644798600.604,-78.125,-478.027,-39.062,-12.695,0.000,0
1644798600.608,-88.379,-363.770,-40.039,-34.668,0.000,0
1644798600.612,-70.312,-369.141,-33.691,-38.574,0.000,0
1644798600.613,-40.527,-433.594,-32.715,-28.320,0.000,0
1644798600.617,-41.016,-156.738,-35.156,-32.227,0.000,0
1644798600.620,-63.477,148.926,-34.180,-30.762,0.000,0
1644798600.624,-80.566,-290.527,-35.645,-26.367,0.000,0
1644798600.628,-69.824,-818.359,-37.598,-28.809,0.000,0
1644798600.632,-43.945,-620.117,-31.738,-29.297,0.000,0
1644798600.636,-33.203,-82.031,-33.691,-31.738,0.000,0
1644798600.640,-43.457,-201.172,-38.574,-29.785,0.000,0
1644798600.644,-61.523,-794.434,-35.645,-10.742,0.000,0
1644798600.648,-71.777,-723.633,-31.250,-27.832,0.000,0
1644798600.652,-54.199,23.926,-25.391,-39.062,0.000,0
1644798600.656,-44.434,183.594,-27.344,-13.672,0.000,0
1644798600.657,-53.223,0.488,-30.273,-18.555,0.000,0
1644798600.661,-60.547,-132.812,-32.715,-33.203,0.000,0
1644798600.665,-66.895,-359.375,-38.086,-48.828,0.000,2
1644798600.669,-56.641,-315.918,-37.109,-47.852,0.000,0
1644798600.673,-45.410,-5.371,-36.621,-26.855,0.000,0
1644798600.677,-47.852,7.812,-33.691,-15.625,0.000,0
1644798600.681,-66.895,-466.309,-31.738,-19.531,0.000,0
1644798600.685,-68.359,-943.359,-36.621,-36.621,0.000,0
1644798600.689,-53.223,-719.727,-36.621,-42.480,0.000,0
1644798600.693,-38.574,167.480,-29.785,-34.668,0.000,0
1644798600.696,-36.621,305.176,-27.832,-16.602,0.000,0
1644798600.700,-51.758,-333.008,-31.250,-12.695,0.000,0
1644798600.702,-60.547,-607.910,-33.691,-33.691,0.000,0
1644798600.705,-44.922,-168.945,-31.738,-36.621,0.000,0
1644798600.709,-23.926,163.574,-32.227,-26.367,0.000,0
1644798600.713,-40.527,63.965,-37.109,-28.320,0.000,0
1644798600.717,-58.594,-124.512,-38.086,-30.762,0.000,0
1644798600.721,-49.805,-583.008,-31.738,-27.344,0.000,0
1644798600.725,-41.504,-718.750,-31.250,-39.551,0.000,0
1644798600.729,-36.621,-444.336,-33.691,-28.809,0.000,0
1644798600.733,-33.203,-66.895,-31.738,-18.555,0.000,0
1644798600.737,-47.852,99.609,-32.715,-24.414,0.000,0
1644798600.741,-56.152,-458.984,-38.574,-29.297,0.000,0
1644798600.744,-36.133,-921.387,-39.062,-31.250,0.000,0
1644798600.746,-25.879,-228.027,-33.691,-29.297,0.000,0
1644798600.750,-37.109,342.773,-24.902,-31.250,0.000,0
1644798600.754,-49.805,-325.195,-33.691,-29.297,0.000,0
1644798600.758,-62.500,-916.504,-43.945,-34.180,0.000,0
1644798600.762,-61.035,-498.047,-34.180,-46.875,0.000,0
1644798600.766,-39.551,-95.215,-29.785,-41.992,0.000,0
1644798600.770,-36.621,-417.969,-41.016,-29.785,0.000,0
1644798600.774,-46.387,-837.402,-49.805,-22.949,0.000,0
1644798600.777,-62.500,-537.598,-50.781,-47.852,0.000,0
1644798600.781,-56.641,-360.352,-44.434,-49.316,0.000,0
1644798600.785,-28.320,-164.551,-38.086,-36.621,0.000,0
1644798600.789,-28.320,152.344,-35.645,-40.039,0.000,0
1644798600.790,-47.852,245.605,-31.250,-37.109,0.000,0
1644798600.794,-70.801,-215.332,-41.504,-38.574,0.000,0
1644798600.798,-75.195,-598.145,-41.016,-38.086,0.000,0
1644798600.802,-55.664,-142.578,-32.715,-49.805,0.000,0
1644798600.806,-40.527,275.391,-33.691,-45.898,0.000,0
1644798600.810,-40.527,-50.293,-37.109,-34.668,0.000,0
1644798600.814,-48.340,-761.719,-41.016,-35.645,0.000,0
1644798600.818,-58.594,-1000.000,-35.645,-43.457,0.000,0
1644798600.822,-37.598,-429.688,-31.250,-42.480,0.000,0
1644798600.825,-12.207,-11.230,-35.156,-31.738,0.000,0
1644798600.829,-19.043,-435.059,-33.203,-10.742,0.000,0
1644798600.833,-54.688,-483.398,-32.715,-11.230,0.000,0
1644798600.834,-64.941,-282.715,-38.574,-41.504,0.000,0
1644798600.838,-35.156,-417.969,-34.180,-44.434,0.000,0
1644798600.842,-32.227,-475.098,-31.250,-28.809,0.000,0
1644798600.846,-49.316,108.887,-27.832,-27.344,0.000,0
1644798600.850,-52.734,-2.930,-26.855,-27.344,0.000,0
1644798600.854,-54.688,-814.453,-37.109,-24.902,0.000,0
1644798600.858,-43.457,-671.875,-35.645,-29.785,0.000,0
1644798600.862,-35.645,145.020,-25.879,-31.738,0.000,0
1644798600.866,-31.250,149.902,-29.785,-29.785,0.000,0
1644798600.870,-43.945,-497.559,-39.062,-7.324,0.000,0
1644798600.873,-73.730,-770.996,-37.598,-15.137,0.000,0
1644798600.877,-59.570,-259.277,-36.133,-43.945,0.000,0
1644798600.879,-24.902,116.699,-35.645,-32.715,0.000,0
1644798600.883,-35.156,41.992,-35.645,-29.297,0.000,0
1644798600.887,-52.734,-120.605,-38.574,-32.227,0.000,0
1644798600.891,-51.270,-334.961,-37.598,-26.367,0.000,0
1644798600.895,-42.969,-376.953,-38.086,-25.879,0.000,0
1644798600.899,-36.133,-339.844,-39.551,-25.879,0.000,0
1644798600.903,-30.762,-196.777,-40.039,-28.320,0.000,0
1644798600.907,-35.156,-247.070,-39.551,-34.668,0.000,0
1644798600.910,-54.199,-717.773,-34.180,-28.320,0.000,0
1644798600.914,-53.711,-781.250,-36.133,-31.738,0.000,0
1644798600.918,-41.992,-113.770,-39.062,-40.039,0.000,0
1644798600.922,-24.414,140.137,-36.133,-19.043,0.000,0
1644798600.924,-30.273,-376.465,-33.691,-7.812,0.000,0
1644798600.928,-67.383,-850.098,-35.645,-28.320,0.000,0
1644798600.932,-69.336,-501.953,-38.574,-50.293,0.000,0
1644798600.936,-41.016,138.184,-36.133,-50.781,0.000,0
1644798600.940,-26.367,-66.406,-33.691,-27.832,0.000,0
1644798600.944,-41.504,-678.711,-31.250,-20.996,0.000,0
1644798600.947,-68.848,-671.875,-30.762,-32.715,0.000,0
1644798600.951,-71.289,-323.730,-37.598,-38.086,0.000,0
1644798600.955,-36.133,-493.652,-36.133,-27.832,0.000,0
1644798600.959,-33.691,-671.875,-30.762,-25.879,0.000,0
1644798600.963,-65.918,76.660,-31.250,-37.598,0.000,0
1644798600.967,-79.102,-142.578,-37.598,-53.223,0.000,0
1644798600.970,-80.078,-605.469,-37.598,-55.176,0.000,0
1644798600.973,-60.547,-208.496,-29.785,-44.434,0.000,0
1644798600.977,-36.133,115.723,-27.832,-37.598,0.000,0
1644798600.981,-48.828,58.594,-29.785,-30.273,0.000,0
1644798600.985,-70.801,-368.164,-33.203,-28.809,0.000,0
1644798600.989,-78.125,-750.488,-34.180,-36.133,0.000,0
1644798600.993,-62.988,-545.410,-28.809,-48.340,0.000,0
1644798600.997,-49.805,-170.898,-26.367,-40.527,0.000,0
1644798601.001,-56.152,-572.266,-32.715,-26.367,0.000,0
1644798601.005,-73.242,-724.609,-33.203,-47.852,0.000,0
1644798601.008,-90.332,-392.090,-29.785,-67.871,0.000,0
1644798601.012,-66.895,-388.184,-26.367,-49.805,0.000,0
1644798601.014,-36.621,-85.449,-21.484,-33.691,0.000,0
1644798601.018,-37.109,305.176,-24.414,-31.738,0.000,0
1644798601.022,-42.480,41.992,-31.250,-20.996,0.000,0
1644798601.026,-33.203,-582.031,-31.738,-8.301,0.000,0
1644798601.030,-29.785,-508.301,-27.344,-25.391,0.000,0
1644798601.034,-47.363,-51.270,-29.785,-45.898,0.000,0
1644798601.038,-59.570,-55.664,-34.668,-47.363,0.000,0
1644798601.042,-61.035,-571.777,-39.062,-44.922,0.000,0
1644798601.045,-72.754,-925.293,-42.480,-47.852,0.000,0
1644798601.049,-85.938,-428.223,-37.109,-67.383,0.000,0
1644798601.053,-67.871,238.281,-34.180,-60.059,0.000,0
1644798601.057,-55.176,-227.051,-38.574,-29.297,0.000,0
1644798601.059,-61.523,-732.422,-41.504,-22.949,0.000,0
1644798601.063,-74.219,-403.809,-38.574,-49.805,0.000,0
1644798601.067,-63.965,-382.812,-36.621,-62.988,0.000,0
1644798601.071,-44.434,-127.930,-29.785,-44.922,0.000,0
1644798601.075,-45.898,245.117,-25.879,-31.738,0.000,0
1644798601.079,-55.664,-53.223,-31.738,-39.062,0.000,0
1644798601.082,-71.289,-679.199,-33.691,-44.922,0.000,0
1644798601.086,-62.012,-979.492,-34.180,-49.805,0.000,0
1644798601.090,-50.781,-633.789,-31.250,-57.617,0.000,0
1644798601.094,-60.059,155.762,-27.832,-52.246,0.000,0
1644798601.098,-57.129,38.086,-34.668,-45.410,0.000,0
1644798601.102,-67.871,-540.039,-41.016,-53.711,0.000,0
1644798601.104,-79.590,-420.898,-33.691,-70.312,0.000,0
1644798601.108,-68.359,56.641,-29.297,-66.406,0.000,0
1644798601.112,-53.711,126.953,-31.250,-46.875,0.000,0
1644798601.116,-46.387,-24.902,-28.320,-42.969,0.000,0
1644798601.120,-67.871,-273.926,-33.691,-51.758,0.000,0
1644798601.123,-71.777,-613.770,-40.039,-62.988,0.000,0
1644798601.127,-41.504,-771.484,-40.039,-46.387,0.000,0
1644798601.131,-39.062,-527.344,-40.039,-32.715,0.000,0
1644798601.135,-45.410,133.301,-36.133,-34.668,0.000,0
1644798601.139,-60.059,-158.691,-34.668,-32.715,0.000,0
1644798601.143,-84.473,-760.254,-31.738,-31.250,0.000,0
1644798601.147,-81.543,-593.262,-34.180,-26.855,0.000,0
1644798601.149,-55.664,106.445,-27.344,-23.926,0.000,0
1644798601.153,-59.082,295.898,-21.484,-29.785,0.000,0
1644798601.157,-78.613,-490.234,-31.738,-24.414,0.000,0
1644798601.160,-67.383,-818.359,-34.180,-53.223,0.000,0
1644798601.164,-58.594,-191.895,-33.203,-82.031,0.000,0
