timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1644798353.791,-118.164,-627.441,-33.203,-98.145,0.000,0
1644798353.795,-120.117,486.328,-30.273,-74.707,0.000,0
1644798353.799,-112.793,446.777,-46.387,-43.457,0.000,0
1644798353.798,-105.469,-576.660,-72.266,-46.875,0.000,0
1644798353.802,-123.047,-1000.000,-65.430,-81.543,0.000,0
1644798353.806,-134.766,-202.148,-39.062,-101.562,0.000,0
1644798353.810,-120.605,835.449,-43.945,-83.496,0.000,0
1644798353.813,-114.746,288.574,-63.965,-52.734,0.000,0
1644798353.817,-118.164,-786.133,-79.590,-50.293,0.000,0
1644798353.821,-126.465,-1000.000,-66.895,-81.055,0.000,0
1644798353.825,-125.000,-452.637,-43.457,-107.422,0.000,0
1644798353.829,-104.492,1.953,-55.176,-78.125,0.000,0
1644798353.833,-95.215,-269.531,-63.477,-50.293,0.000,0
1644798353.837,-109.863,-533.203,-64.453,-44.434,0.000,0
1644798353.841,-120.117,-1000.000,-77.148,-49.805,0.000,0
1644798353.840,-109.863,-664.551,-55.176,-78.613,0.000,0
1644798353.844,-110.840,469.727,-40.527,-67.871,0.000,0
1644798353.848,-116.211,674.805,-57.129,-59.082,0.000,0
1644798353.852,-112.793,-312.500,-76.172,-48.340,0.000,0
1644798353.856,-116.211,-996.094,-77.637,-59.570,0.000,0
1644798353.860,-111.816,-661.621,-51.758,-96.191,0.000,0
1644798353.864,-113.770,217.285,-39.062,-92.773,0.000,0
1644798353.867,-104.004,336.914,-51.758,-61.523,0.000,0
1644798353.871,-102.539,-648.926,-69.824,-42.480,0.000,0
1644798353.875,-120.117,-1000.000,-69.336,-71.289,0.000,0
1644798353.879,-114.258,-753.906,-49.316,-97.168,0.000,0
1644798353.883,-103.516,-33.203,-43.945,-87.891,0.000,0
1644798353.882,-104.980,288.574,-51.758,-69.824,0.000,0
1644798353.886,-112.305,-81.055,-60.059,-62.988,0.000,0
1644798353.890,-120.605,-837.891,-71.289,-76.660,0.000,0
1644798353.894,-126.953,-976.074,-55.664,-84.961,0.000,0
1644798353.898,-121.094,8.301,-38.574,-79.590,0.000,0
1644798353.902,-106.934,529.297,-54.199,-70.312,0.000,0
1644798353.906,-113.770,-277.344,-66.406,-61.035,0.000,0
1644798353.910,-109.375,-990.234,-74.219,-59.570,0.000,0
1644798353.914,-113.770,-879.395,-54.688,-80.566,0.000,0
1644798353.918,-128.418,116.699,-29.785,-102.539,0.000,0
1644798353.922,-110.352,804.688,-49.805,-75.684,0.000,0
1644798353.925,-103.516,97.656,-63.477,-54.688,0.000,0
1644798353.925,-115.234,-791.016,-58.105,-58.594,0.000,0
1644798353.929,-125.000,-1000.000,-54.199,-83.496,0.000,0
1644798353.933,-121.582,-225.098,-41.016,-95.703,0.000,0
1644798353.937,-108.398,587.891,-36.133,-71.289,0.000,0
