timestamps,TP9,AF7,AF8,TP10,Right AUX
1637814925.947,1.953,-50.293,-51.758,19.531,0.000,0
1637814925.950,192.871,-151.367,-50.293,140.625,0.000,0
1637814925.954,-147.949,-207.520,-50.293,-45.898,0.000,0
1637814925.958,-321.289,-260.742,-49.316,-261.719,0.000,0
1637814925.962,-146.484,-373.535,-57.129,-211.914,0.000,0
1637814925.966,-40.527,-453.613,-55.176,-11.719,0.000,0
1637814925.970,171.387,-266.602,-51.270,140.137,0.000,0
1637814925.974,-102.539,-1.465,-44.922,-45.898,0.000,0
1637814925.978,-346.191,-195.312,-41.016,-281.738,0.000,0
1637814925.982,-174.805,-602.539,-50.781,-249.023,0.000,0
1637814925.985,-51.758,-321.289,-49.805,-23.438,0.000,0
1637814925.989,168.945,170.898,-43.457,151.855,0.000,0
1637814925.994,-54.199,-127.930,-41.016,-5.371,0.000,0
1637814925.997,-350.586,-549.805,-41.992,-238.770,0.000,0
1637814926.001,-193.848,-349.609,-41.016,-278.320,0.000,0
1637814926.005,-62.988,38.574,-47.852,-123.535,0.000,0
1637814926.009,149.902,-75.195,-58.105,98.633,0.000,0
1637814926.013,6.348,-501.953,-53.711,40.527,0.000,0
1637814926.017,-337.402,-497.559,-41.016,-204.590,0.000,0
1637814926.021,-219.727,-33.691,-39.062,-266.602,0.000,0
1637814926.025,-88.379,-380.371,-34.180,-102.539,0.000,0
1637814926.029,100.098,-549.316,-26.855,98.145,0.000,0
1637814926.033,40.527,-29.785,-37.109,44.434,0.000,0
1637814926.036,-335.938,-61.035,-45.898,-224.121,0.000,0
1637814926.041,-259.277,-564.453,-46.875,-298.340,0.000,0
1637814926.045,-96.680,-587.402,-36.621,-112.793,0.000,0
1637814926.048,92.773,65.918,-37.109,106.445,0.000,0
1637814926.052,91.309,-135.742,-41.016,79.590,0.000,0
1637814926.056,-300.781,-545.898,-44.434,-166.016,0.000,0
1637814926.060,-283.203,-501.465,-55.664,-283.203,0.000,0
1637814926.064,-138.672,-361.816,-47.852,-179.688,0.000,0
1637814926.068,32.227,-233.398,-35.645,54.688,0.000,0
1637814926.072,113.281,-593.262,-34.180,99.121,0.000,0
1637814926.076,-245.117,-553.223,-45.410,-158.203,0.000,0
1637814926.080,-263.184,74.219,-57.129,-282.715,0.000,0
1637814926.084,-141.113,-43.457,-56.152,-156.250,0.000,0
1637814926.088,13.184,-161.133,-49.316,59.570,0.000,0
1637814926.092,149.414,93.262,-50.781,132.812,0.000,0
1637814926.096,-226.562,45.898,-52.734,-107.422,0.000,0
1637814926.099,-294.922,-201.172,-45.898,-302.246,0.000,0
1637814926.103,-145.996,-251.953,-44.434,-224.121,0.000,0
1637814926.107,-8.301,-184.570,-47.363,16.113,0.000,0
1637814926.111,165.527,-184.082,-45.898,117.676,0.000,0
1637814926.115,-193.848,-589.355,-50.781,-72.754,0.000,0
1637814926.119,-363.770,-781.250,-47.363,-267.090,0.000,0
1637814926.123,-176.758,-101.562,-42.969,-246.094,0.000,0
1637814926.127,-35.645,149.414,-42.969,-25.391,0.000,0
1637814926.131,207.031,-28.809,-41.992,125.977,0.000,0
1637814926.135,-109.375,-139.648,-43.457,-47.852,0.000,0
1637814926.139,-378.418,-46.875,-38.086,-282.715,0.000,0
1637814926.143,-167.480,-42.969,-41.016,-250.977,0.000,0
1637814926.146,-21.973,-258.301,-47.363,-6.836,0.000,0
1637814926.150,124.023,-195.801,-38.086,132.812,0.000,0
1637814926.154,-128.906,-263.672,-35.645,-32.227,0.000,0
1637814926.158,-346.680,-380.859,-37.598,-243.652,0.000,0
1637814926.162,-203.125,-664.551,-41.504,-263.672,0.000,0
1637814926.166,-70.312,-452.148,-38.086,-63.477,0.000,0
1637814926.170,139.160,208.496,-35.645,104.492,0.000,0
1637814926.174,-9.766,-62.012,-41.016,-4.883,0.000,0
1637814926.178,-340.332,-363.770,-44.434,-238.281,0.000,0
1637814926.182,-208.984,-65.918,-43.457,-269.043,0.000,0
1637814926.186,-81.055,208.008,-42.480,-87.402,0.000,0
1637814926.190,105.469,12.207,-44.434,113.281,0.000,0
1637814926.194,18.066,-216.797,-49.316,48.828,0.000,0
1637814926.197,-325.684,-168.457,-51.758,-230.469,0.000,0
1637814926.201,-232.422,-260.742,-44.922,-313.477,0.000,0
1637814926.205,-125.488,-629.883,-47.852,-119.141,0.000,0
1637814926.209,63.965,-737.305,-50.781,101.562,0.000,0
1637814926.213,63.477,-152.344,-51.270,81.543,0.000,0
1637814926.217,-326.172,-71.777,-50.293,-172.852,0.000,0
1637814926.221,-281.738,-290.527,-51.758,-280.762,0.000,0
1637814926.225,-123.535,-167.480,-50.781,-170.898,0.000,0
1637814926.229,29.785,74.219,-44.434,35.156,0.000,0
1637814926.233,96.680,-45.898,-45.898,89.844,0.000,0
1637814926.237,-270.020,-347.656,-41.016,-160.156,0.000,0
1637814926.241,-293.457,-431.641,-40.039,-321.289,0.000,0
1637814926.244,-138.672,-353.027,-44.922,-197.754,0.000,0
1637814926.248,21.484,-273.926,-55.664,22.949,0.000,0
1637814926.252,139.160,-679.199,-51.270,80.566,0.000,0
1637814926.256,-232.910,-631.836,-50.293,-129.883,0.000,0
1637814926.260,-309.570,-69.336,-57.129,-296.875,0.000,0
1637814926.264,-147.461,-158.203,-52.734,-203.613,0.000,0
1637814926.268,4.395,-265.137,-47.363,43.457,0.000,0
1637814926.272,166.016,-25.879,-44.922,135.254,0.000,0
1637814926.276,-186.523,18.555,-51.270,-109.375,0.000,0
1637814926.280,-331.055,-266.602,-52.734,-309.082,0.000,0
1637814926.284,-155.762,-335.449,-51.270,-221.680,0.000,0
1637814926.288,-20.020,-18.066,-46.387,-9.277,0.000,0
1637814926.291,183.105,-28.809,-38.086,140.137,0.000,0
1637814926.295,-127.930,-508.789,-36.621,-31.250,0.000,0
1637814926.299,-322.266,-741.699,-35.645,-274.414,0.000,0
1637814926.303,-128.418,-334.473,-39.551,-255.371,0.000,0
1637814926.307,-23.438,93.750,-47.852,-42.969,0.000,0
1637814926.311,176.758,-374.512,-43.457,163.574,0.000,0
1637814926.315,-76.660,-682.617,-41.504,4.395,0.000,0
1637814926.319,-364.258,-155.762,-47.363,-274.902,0.000,0
1637814926.323,-198.730,-84.473,-44.922,-257.324,0.000,0
1637814926.327,-57.129,-194.824,-47.363,-72.266,0.000,0
1637814926.331,151.367,-104.980,-47.852,101.074,0.000,0
1637814926.335,-9.766,-211.426,-51.758,30.762,0.000,0
1637814926.339,-332.031,-447.754,-55.176,-229.980,0.000,0
1637814926.342,-219.727,-602.539,-50.781,-297.852,0.000,0
1637814926.346,-83.496,-390.625,-47.852,-102.539,0.000,0
1637814926.350,119.629,-4.883,-51.270,117.188,0.000,0
1637814926.354,8.789,-225.586,-55.176,41.992,0.000,0
1637814926.358,-340.332,-687.988,-51.270,-217.285,0.000,0
1637814926.362,-226.074,-458.496,-51.270,-270.996,0.000,0
1637814926.366,-97.656,28.320,-57.129,-124.512,0.000,0
1637814926.370,79.590,-148.926,-46.875,96.191,0.000,0
1637814926.374,71.777,-303.223,-43.945,58.594,0.000,0
1637814926.378,-295.898,-150.879,-38.574,-206.543,0.000,0
1637814926.382,-262.695,-64.941,-41.016,-319.336,0.000,0
1637814926.386,-137.695,-212.891,-55.664,-182.129,0.000,0
1637814926.390,51.758,-440.918,-49.805,80.566,0.000,0
1637814926.393,108.887,-288.086,-44.922,97.168,0.000,0
1637814926.397,-277.344,-106.445,-47.363,-169.434,0.000,0
1637814926.401,-287.598,-578.613,-49.316,-309.570,0.000,0
1637814926.405,-108.398,-774.414,-54.199,-169.434,0.000,0
1637814926.409,72.266,-184.082,-52.734,75.684,0.000,0
1637814926.413,142.578,-210.938,-53.223,125.488,0.000,0
1637814926.417,-239.746,-394.043,-51.270,-120.605,0.000,0
1637814926.421,-304.688,-257.324,-54.199,-309.082,0.000,0
1637814926.425,-148.926,-20.508,-51.758,-215.332,0.000,0
1637814926.429,-5.859,-139.160,-49.805,39.551,0.000,0
1637814926.433,160.645,-340.332,-50.781,151.367,0.000,0
1637814926.437,-200.195,-484.863,-50.781,-102.539,0.000,0
1637814926.440,-330.566,-382.812,-59.082,-300.781,0.000,0
1637814926.444,-152.344,-104.492,-55.664,-237.793,0.000,0
1637814926.448,-29.297,-611.816,-52.246,-9.766,0.000,0
1637814926.452,187.500,-558.105,-49.805,164.551,0.000,0
1637814926.456,-114.746,-17.578,-48.828,-26.855,0.000,0
1637814926.460,-344.238,-270.020,-52.246,-277.344,0.000,0
1637814926.464,-171.875,-353.516,-43.945,-241.211,0.000,0
1637814926.468,-30.762,-36.621,-45.410,-10.742,0.000,0
1637814926.472,176.758,-125.488,-46.875,144.531,0.000,0
1637814926.476,-95.703,-435.547,-51.270,-14.160,0.000,0
1637814926.480,-360.840,-445.801,-49.805,-269.043,0.000,0
1637814926.484,-192.871,-429.199,-48.340,-262.207,0.000,0
1637814926.488,-65.430,-240.723,-56.641,-39.062,0.000,0
1637814926.491,152.832,-362.793,-52.246,143.555,0.000,0
1637814926.495,-52.246,-765.137,-52.246,5.859,0.000,0
1637814926.499,-369.629,-294.922,-57.129,-267.090,0.000,0
1637814926.503,-216.309,-30.762,-54.688,-280.762,0.000,0
1637814926.507,-88.867,-196.289,-51.758,-88.867,0.000,0
1637814926.511,125.488,-115.723,-50.293,97.168,0.000,0
1637814926.515,19.531,32.227,-39.551,11.719,0.000,0
1637814926.519,-331.055,-136.719,-44.922,-224.609,0.000,0
1637814926.523,-223.633,-458.008,-50.293,-266.113,0.000,0
1637814926.527,-90.332,-393.555,-44.434,-102.051,0.000,0
1637814926.531,104.004,-250.000,-48.828,123.535,0.000,0
1637814926.535,58.105,-435.547,-50.293,77.148,0.000,0
1637814926.538,-320.801,-781.738,-49.805,-208.496,0.000,0
1637814926.542,-265.625,-563.965,-45.898,-291.016,0.000,0
1637814926.546,-115.723,-15.625,-46.387,-121.094,0.000,0
1637814926.550,60.059,-50.293,-42.480,104.492,0.000,0
1637814926.554,86.426,-182.617,-37.598,96.680,0.000,1
1637814926.558,-290.527,-141.602,-38.574,-167.480,0.000,0
1637814926.562,-285.156,-45.410,-41.016,-284.180,0.000,0
1637814926.566,-121.582,-239.258,-46.875,-162.598,0.000,0
1637814926.570,35.645,-265.625,-47.852,68.848,0.000,0
1637814926.574,120.117,9.766,-48.340,112.793,0.000,0
1637814926.578,-253.418,-261.230,-46.875,-125.000,0.000,0
1637814926.582,-307.617,-756.836,-46.387,-284.668,0.000,0
1637814926.586,-142.578,-803.223,-50.781,-205.566,0.000,0
1637814926.589,14.160,-307.129,-58.105,20.508,0.000,0
1637814926.593,165.527,-50.293,-51.758,131.836,0.000,0
1637814926.597,-194.824,-256.836,-41.016,-89.355,0.000,0
1637814926.601,-324.707,-280.762,-45.898,-285.645,0.000,0
1637814926.605,-157.227,-30.273,-47.363,-212.402,0.000,0
1637814926.609,-5.859,14.160,-45.410,3.418,0.000,0
1637814926.613,181.641,-91.309,-41.016,128.906,0.000,0
1637814926.617,-140.625,-310.547,-39.551,-72.754,0.000,0
1637814926.621,-330.078,-338.379,-40.527,-278.809,0.000,0
1637814926.625,-153.320,-285.156,-36.621,-216.309,0.000,0
1637814926.629,-26.855,-710.449,-38.086,15.137,0.000,0
1637814926.633,178.711,-516.113,-41.992,165.527,0.000,0
1637814926.636,-97.168,7.324,-37.109,-20.508,0.000,0
1637814926.640,-326.172,-209.473,-37.109,-270.020,0.000,0
1637814926.644,-160.156,-368.652,-48.828,-249.512,0.000,0
1637814926.648,-38.086,-278.320,-47.363,-36.133,0.000,0
1637814926.652,169.922,-1.953,-39.062,135.742,0.000,0
1637814926.656,-62.500,-220.215,-36.133,7.812,0.000,0
1637814926.660,-328.125,-660.156,-38.574,-242.676,0.000,0
1637814926.664,-166.504,-333.496,-41.504,-256.836,0.000,0
1637814926.668,-52.246,29.785,-42.480,-56.152,0.000,0
1637814926.672,135.742,-428.223,-49.316,146.484,0.000,0
1637814926.676,-23.438,-806.641,-44.922,46.875,0.000,0
1637814926.680,-344.727,-289.062,-37.598,-220.215,0.000,0
1637814926.683,-217.285,-92.773,-30.762,-276.367,0.000,0
1637814926.687,-84.961,-311.523,-34.180,-109.375,0.000,0
1637814926.691,123.047,-206.055,-48.340,94.238,0.000,0
1637814926.695,58.105,1.465,-44.434,53.711,0.000,0
1637814926.699,-307.617,-141.113,-41.016,-182.129,0.000,0
1637814926.703,-223.145,-489.258,-41.992,-274.902,0.000,0
1637814926.707,-85.449,-536.621,-44.434,-123.535,0.000,0
1637814926.711,88.867,-296.387,-53.223,104.980,0.000,0
1637814926.715,91.797,-322.266,-46.875,102.539,0.000,0
1637814926.719,-288.574,-562.500,-47.363,-169.922,0.000,0
1637814926.723,-258.301,-514.648,-54.199,-291.504,0.000,0
1637814926.727,-108.398,-42.969,-46.875,-166.992,0.000,0
1637814926.731,62.012,24.414,-46.387,66.406,0.000,0
1637814926.734,131.348,-459.473,-39.551,120.605,0.000,0
1637814926.738,-261.719,-386.719,-35.645,-137.695,0.000,0
1637814926.742,-294.434,-43.457,-44.434,-297.852,0.000,0
1637814926.746,-115.234,-213.379,-47.363,-176.270,0.000,0
1637814926.750,37.109,-227.051,-47.852,70.312,0.000,0
1637814926.754,148.438,-15.625,-47.852,136.719,0.000,0
1637814926.758,-222.656,-41.504,-46.875,-91.797,0.000,0
1637814926.762,-314.453,-355.957,-47.852,-269.531,0.000,0
1637814926.766,-133.789,-587.402,-47.363,-194.336,0.000,0
1637814926.770,17.090,-465.820,-44.434,40.527,0.000,0
1637814926.774,199.219,-171.875,-35.645,142.090,0.000,0
1637814926.778,-148.926,-490.723,-34.668,-77.637,0.000,0
1637814926.782,-341.309,-827.637,-49.316,-289.551,0.000,0
1637814926.785,-145.996,-200.195,-50.293,-231.445,0.000,0
1637814926.789,-11.230,39.062,-48.340,-5.371,0.000,0
1637814926.793,180.176,-129.395,-44.434,142.578,0.000,0
1637814926.797,-109.863,-149.902,-37.109,-24.414,0.000,0
1637814926.801,-339.355,-87.402,-50.293,-246.094,0.000,0
1637814926.805,-179.199,-280.762,-50.781,-244.629,0.000,0
1637814926.809,-61.523,-386.719,-43.457,-55.176,0.000,0
1637814926.813,158.203,-367.676,-47.852,120.605,0.000,0
1637814926.817,-81.543,-321.777,-49.805,-14.648,0.000,0
1637814926.821,-351.562,-260.742,-44.922,-261.230,0.000,0
1637814926.825,-177.734,-700.684,-42.969,-253.906,0.000,0
1637814926.829,-59.570,-492.188,-44.434,-40.527,0.000,0
1637814926.832,135.254,125.977,-43.457,140.625,0.000,0
1637814926.836,-24.902,-111.816,-46.875,27.344,0.000,0
1637814926.841,-328.613,-385.254,-43.945,-220.215,0.000,0
1637814926.844,-183.105,-145.996,-41.016,-248.535,0.000,0
1637814926.848,-64.941,78.125,-42.480,-70.801,0.000,0
1637814926.852,95.703,-218.262,-45.410,123.047,0.000,0
1637814926.856,25.879,-494.141,-44.434,49.316,0.000,0
1637814926.860,-326.172,-517.090,-41.992,-209.961,0.000,0
1637814926.864,-250.488,-474.609,-50.293,-291.016,0.000,0
1637814926.868,-127.930,-576.172,-45.410,-144.043,0.000,0
1637814926.872,60.059,-770.508,-50.293,90.820,0.000,0
1637814926.876,83.496,-270.996,-58.594,94.727,0.000,0
1637814926.880,-298.340,-148.926,-44.434,-156.738,0.000,0
1637814926.883,-267.578,-455.078,-38.574,-266.113,0.000,0
1637814926.888,-119.629,-302.734,-39.062,-133.789,0.000,0
1637814926.891,66.895,93.750,-38.086,93.750,0.000,0
1637814926.895,145.996,89.355,-40.039,117.188,0.000,0
1637814926.899,-248.047,-393.066,-42.480,-158.691,0.000,0
1637814926.903,-312.012,-446.289,-47.852,-322.754,0.000,0
1637814926.907,-139.648,-314.941,-49.316,-200.195,0.000,0
1637814926.911,38.086,-284.668,-51.270,55.664,0.000,0
1637814926.915,140.137,-565.918,-45.898,128.418,0.000,0
1637814926.919,-205.078,-621.094,-44.434,-116.699,0.000,0
1637814926.923,-291.992,-83.984,-50.781,-291.992,0.000,0
1637814926.927,-147.461,-117.676,-43.457,-189.941,0.000,0
1637814926.930,8.789,-177.246,-41.016,41.016,0.000,0
1637814926.935,170.410,39.062,-48.828,129.883,0.000,0
1637814926.939,-182.617,-47.363,-44.434,-81.055,0.000,0
1637814926.942,-332.031,-396.484,-41.016,-278.320,0.000,0
1637814926.946,-146.973,-325.195,-47.852,-220.215,0.000,0
1637814926.950,-10.742,10.254,-46.387,1.953,0.000,0
1637814926.954,181.152,-117.676,-46.875,154.297,0.000,0
1637814926.958,-132.812,-622.559,-52.246,-25.879,0.000,0
1637814926.962,-333.984,-819.824,-51.758,-258.789,0.000,0
1637814926.966,-161.621,-258.789,-48.828,-244.141,0.000,0
1637814926.970,-37.109,15.625,-52.734,-33.203,0.000,0
1637814926.974,161.621,-115.723,-48.828,145.996,0.000,0
1637814926.978,-86.426,-196.289,-47.363,13.184,0.000,0
1637814926.982,-318.848,-102.051,-51.758,-223.633,0.000,0
1637814926.986,-155.273,-119.141,-42.480,-225.586,0.000,0
1637814926.989,-42.969,-221.191,-37.598,-20.996,0.000,0
1637814926.993,151.367,-263.672,-47.852,151.367,0.000,0
1637814926.997,-30.273,-412.109,-52.246,23.438,0.000,0
1637814927.001,-338.867,-519.531,-51.758,-234.375,0.000,0
1637814927.005,-204.590,-823.730,-50.293,-273.926,0.000,0
1637814927.009,-75.195,-632.812,-47.363,-96.680,0.000,0
1637814927.013,139.160,38.574,-41.016,111.816,0.000,0
1637814927.017,41.992,-126.465,-42.480,45.898,0.000,0
1637814927.021,-314.453,-417.480,-45.410,-202.148,0.000,0
1637814927.025,-220.215,-166.016,-48.828,-256.836,0.000,0
1637814927.029,-73.730,44.434,-50.781,-103.027,0.000,0
1637814927.033,113.281,-124.512,-44.922,111.328,0.000,0
1637814927.036,74.219,-327.148,-40.527,86.426,0.000,0
1637814927.040,-302.734,-227.051,-42.480,-179.688,0.000,0
1637814927.044,-252.930,-104.492,-51.270,-293.457,0.000,0
1637814927.048,-111.328,-503.906,-48.340,-141.113,0.000,0
1637814927.052,56.641,-703.613,-44.922,107.422,0.000,0
1637814927.056,110.352,-118.164,-45.898,109.375,0.000,0
1637814927.060,-275.391,-228.516,-44.922,-149.902,0.000,0
1637814927.064,-290.039,-582.520,-45.898,-284.180,0.000,0
1637814927.068,-130.859,-340.332,-46.875,-165.039,0.000,0
1637814927.072,29.785,5.859,-48.828,60.059,0.000,0
1637814927.076,120.605,-73.242,-48.828,108.398,0.000,0
1637814927.080,-245.117,-361.816,-48.340,-136.230,0.000,0
1637814927.084,-287.109,-341.797,-56.641,-283.203,0.000,0
1637814927.087,-134.277,-346.191,-57.129,-176.758,0.000,0
1637814927.091,11.230,-395.020,-48.340,49.316,0.000,0
1637814927.095,163.574,-533.203,-44.434,142.090,0.000,0
1637814927.099,-184.082,-583.008,-49.316,-92.285,0.000,0
1637814927.103,-309.082,-256.348,-50.781,-287.598,0.000,0
1637814927.107,-137.695,-196.289,-50.293,-205.566,0.000,0
1637814927.111,-3.906,-547.363,-42.969,22.461,0.000,0
1637814927.115,149.414,-373.047,-39.551,130.859,0.000,0
1637814927.119,-170.410,-279.297,-44.922,-60.547,0.000,0
1637814927.123,-355.469,-606.934,-36.621,-266.602,0.000,0
1637814927.127,-186.035,-453.125,-29.297,-246.094,0.000,0
1637814927.131,-38.574,-71.777,-43.945,-44.434,0.000,0
1637814927.134,146.973,48.828,-49.805,139.648,0.000,0
1637814927.138,-125.977,-298.828,-43.945,-5.859,0.000,0
1637814927.142,-353.027,-686.523,-51.270,-268.555,0.000,0
1637814927.146,-181.641,-494.141,-50.293,-255.859,0.000,0
1637814927.150,-61.523,-52.734,-51.270,-53.223,0.000,0
1637814927.154,125.977,-421.875,-48.828,128.418,0.000,0
1637814927.158,-72.754,-831.543,-47.852,9.277,0.000,0
1637814927.162,-344.238,-286.133,-55.664,-246.094,0.000,0
1637814927.166,-207.031,-110.352,-52.246,-262.207,0.000,0
1637814927.170,-101.562,-271.973,-54.199,-81.543,0.000,0
1637814927.174,102.051,-128.418,-51.758,118.164,0.000,0
1637814927.178,-25.879,-161.621,-47.852,26.367,0.000,0
1637814927.182,-354.004,-528.809,-53.223,-236.328,0.000,0
1637814927.185,-240.723,-541.016,-49.805,-277.344,0.000,0
1637814927.189,-119.629,-442.871,-44.922,-97.168,0.000,0
1637814927.193,92.285,-311.523,-48.828,116.211,0.000,0
1637814927.197,55.664,-186.523,-46.875,54.199,0.000,0
1637814927.201,-330.078,-675.781,-41.016,-195.801,0.000,0
1637814927.205,-268.555,-591.309,-40.527,-301.270,0.000,0
1637814927.209,-108.887,-5.371,-47.852,-163.086,0.000,0
1637814927.213,60.059,-159.180,-50.293,113.281,0.000,0
1637814927.217,86.426,-362.305,-47.852,117.676,0.000,0
1637814927.221,-295.410,-209.473,-46.387,-157.227,0.000,0
1637814927.225,-288.574,-98.633,-46.875,-273.438,0.000,0
1637814927.229,-123.047,-204.590,-49.316,-151.367,0.000,0
1637814927.232,38.574,-304.688,-39.551,75.684,0.000,0
1637814927.236,119.141,-328.125,-43.457,116.699,0.000,0
1637814927.240,-253.418,-482.910,-48.828,-146.484,0.000,0
1637814927.244,-304.199,-799.805,-39.551,-291.504,0.000,0
1637814927.248,-155.273,-786.133,-43.945,-178.223,0.000,0
1637814927.252,17.090,-146.484,-49.805,48.340,0.000,0
1637814927.256,155.762,28.320,-43.457,141.113,0.000,0
1637814927.260,-217.285,-297.852,-47.363,-95.703,0.000,0
1637814927.264,-315.430,-341.309,-53.711,-293.457,0.000,0
1637814927.268,-136.719,-99.609,-45.410,-214.844,0.000,0
1637814927.272,-0.977,-69.824,-53.223,7.324,0.000,0
1637814927.276,156.738,-348.633,-61.035,125.000,0.000,0
1637814927.280,-187.500,-481.445,-60.059,-65.430,0.000,0
1637814927.283,-328.613,-497.070,-63.965,-268.555,0.000,0
1637814927.287,-145.508,-464.844,-57.617,-218.750,0.000,0
1637814927.291,-26.855,-663.086,-52.246,-0.488,0.000,0
1637814927.295,180.664,-688.965,-58.105,148.438,0.000,0
1637814927.299,-118.164,-304.199,-51.758,-27.344,0.000,0
1637814927.303,-351.074,-291.992,-48.828,-278.809,0.000,0
1637814927.307,-161.133,-318.359,-51.270,-264.648,0.000,0
1637814927.311,-35.645,-90.332,-45.410,-23.926,0.000,0
1637814927.315,170.898,84.961,-45.410,166.504,0.000,0
1637814927.319,-67.383,-254.883,-50.293,15.625,0.000,0
1637814927.323,-345.215,-513.672,-49.805,-256.348,0.000,0
1637814927.327,-186.523,-237.793,-42.969,-260.742,0.000,0
1637814927.330,-73.242,-288.086,-44.922,-57.129,0.000,0
1637814927.334,125.977,-643.555,-55.664,133.789,0.000,0
1637814927.338,-38.086,-782.227,-49.316,28.809,0.000,0
1637814927.342,-345.215,-296.875,-45.410,-245.605,0.000,0
1637814927.346,-198.730,-72.266,-50.781,-285.645,0.000,0
1637814927.350,-84.473,-205.566,-50.293,-106.934,0.000,0
1637814927.354,107.422,-307.617,-47.363,105.957,0.000,0
1637814927.358,46.387,-211.914,-42.969,49.316,0.000,0
1637814927.362,-307.129,-188.965,-41.504,-223.633,0.000,0
1637814927.366,-227.539,-320.801,-47.363,-297.363,0.000,0
1637814927.370,-102.539,-415.527,-50.781,-133.301,0.000,0
1637814927.374,77.148,-285.156,-53.223,101.562,0.000,0
1637814927.377,85.938,-241.211,-48.340,98.633,0.000,1
1637814927.381,-291.504,-754.395,-43.457,-178.711,0.000,0
