timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1633938115.920,-923.340,-773.926,-956.543,-1000.000,0.000,0
1633938115.924,229.004,-14.648,171.387,71.777,0.000,0
1633938115.928,-1000.000,-1000.000,-1000.000,-769.531,0.000,0
1633938115.932,-303.223,-1000.000,-488.770,138.184,0.000,0
1633938115.936,968.262,-60.059,849.121,-1000.000,0.000,0
1633938115.934,-915.527,-779.785,-904.785,-1000.000,0.000,0
1633938115.938,226.562,143.555,299.805,-138.672,0.000,0
1633938115.942,-1000.000,-1000.000,-1000.000,-796.875,0.000,0
1633938115.945,-483.398,-1000.000,-618.652,252.441,0.000,0
1633938115.949,868.164,-244.629,775.391,-992.676,0.000,0
1633938115.953,-882.812,-826.660,-885.254,-1000.000,0.000,0
1633938115.957,397.949,168.945,367.188,-260.254,0.000,0
1633938115.961,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938115.965,-738.281,-1000.000,-781.250,459.473,0.000,0
1633938115.969,674.805,-259.277,621.582,-912.109,0.000,0
1633938115.973,-854.004,-828.613,-887.695,-1000.000,0.000,0
1633938115.977,541.504,223.633,563.965,-235.352,0.000,0
1633938115.977,-894.043,-1000.000,-791.504,-889.160,0.000,0
1633938115.980,-1000.000,-1000.000,-1000.000,682.129,0.000,0
1633938115.984,372.559,-270.020,373.535,-699.219,0.000,0
1633938115.988,-874.512,-838.867,-943.359,-1000.000,0.000,0
1633938115.992,780.762,409.668,896.484,-277.832,0.000,0
1633938115.996,-538.086,-924.316,-229.004,-985.840,0.000,0
1633938116.000,-1000.000,-1000.000,-1000.000,925.293,0.000,0
1633938116.004,125.488,-434.570,-52.734,-362.305,0.000,0
1633938116.008,-931.152,-947.266,-986.328,-1000.000,0.000,0
1633938116.012,988.770,639.648,999.023,-438.477,0.000,0
1633938116.016,-171.875,-779.297,-55.176,888.184,0.000,0
1633938116.020,-1000.000,-1000.000,-1000.000,-919.434,0.000,0
1633938116.020,-68.848,-590.820,-166.016,-100.586,0.000,0
1633938116.023,-979.980,865.234,998.047,-1000.000,0.000,0
1633938116.027,-947.266,932.617,-971.191,-657.715,0.000,0
1633938116.031,26.367,-484.863,16.602,690.430,0.000,0
1633938116.035,-1000.000,-1000.000,-1000.000,-836.914,0.000,0
